speciesKey,scientificName,matchType,Orig_name,nRecords
2327735,"Ficopomatus enigmaticus (Fauvel, 1923)",EXACT,"Ficopomatus enigmaticus (Fauvel, 1923)",1054
2327745,"Ficopomatus miamiensis (Treadwell, 1934)",EXACT,"Ficopomatus miamiensis (Treadwell, 1934)",72
2327740,"Ficopomatus uschakovi (Pillai, 1960)",EXACT,"Ficopomatus uschakovi (Pillai, 1960)",163
2328320,"Hydroides brachyacantha Rioja, 1941",EXACT,"Hydroides brachyacantha Rioja, 1941",321
2328327,"Hydroides crucigera Mörch, 1863",EXACT,"Hydroides crucigera Mörch, 1863",157
2328293,"Hydroides dianthus (Verrill, 1873)",EXACT,"Hydroides dianthus (Verrill, 1873)",470
2328430,"Hydroides dipoma (Schmarda, 1861)",EXACT,"Hydroides dipoma (Schmarda, 1861)",16
2328201,"Hydroides dirampha Mörch, 1863",EXACT,"Hydroides dirampha Mörch, 1863",393
2328302,"Hydroides elegans (Haswell, 1883)",EXACT,"Hydroides elegans (Haswell, 1883)",1457
2328383,"Hydroides ezoensis Okuda, 1934",EXACT,"Hydroides ezoensis Okuda, 1934",1948
8400812,"Hydroides heterocera (Grube, 1868)",EXACT,"Hydroides heterocera (Grube, 1868)",40
2328291,"Hydroides homoceros Pixell, 1913",EXACT,"Hydroides homoceros Pixell, 1913",19
2328346,"Hydroides minax (Grube, 1878)",EXACT,"Hydroides minax (Grube, 1878)",193
2328216,"Hydroides norvegica Gunnerus, 1768",EXACT,"Hydroides norvegica Gunnerus, 1768",7812
8303052,"Hydroides operculata (Treadwell, 1929)",EXACT,"Hydroides operculata (Treadwell, 1929)",54
2328407,"Hydroides sanctaecrucis Krøyer, 1863",EXACT,"Hydroides sanctaecrucis Krøyer, 1863",141
8678014,"Janua heterostropha (Montagu, 1803)",EXACT,"Janua heterostropha (Montagu, 1803)",461
2327952,"Laeospira berkeleyana (Rioja, 1942)",EXACT,"Laeospira berkeleyana (Rioja, 1942)",0
7009279,"Laonome calida Capa, 2007",EXACT,"Laonome calida Capa, 2007",85
2329019,"Laonome elegans Gravier, 1906",EXACT,"Laonome elegans Gravier, 1906",1
2329013,"Laonome triangularis Hutchings & Murray, 1984",EXACT,"Laonome triangularis Hutchings & Murray, 1984",92
2329451,"Manayunkia caspica Annenkova, 1928",EXACT,"Manayunkia caspica Annenkova, 1928",1
2329463,"Manayunkia speciosa (Leidy, 1859)",EXACT,"Manayunkia speciosa (Leidy, 1859)",98
2329277,"Myxicola infundibulum (Montagu, 1808)",EXACT,"Myxicola infundibulum (Montagu, 1808)",2808
2327326,"Neodexiospira brasiliensis (Grube, 1872)",EXACT,"Neodexiospira brasiliensis (Grube, 1872)",32
2327328,"Neodexiospira pseudocorrugata (Bush, 1905)",EXACT,"Neodexiospira pseudocorrugata (Bush, 1905)",57
4811221,"Neodexiospira steueri (Sterzinger, 1909)",EXACT,"Neodexiospira steueri (Sterzinger, 1909)",25
2328734,"Novafabricia infratorquata (Fitzhugh, 1973)",EXACT,"Novafabricia infratorquata (Fitzhugh, 1973)",115
4308608,"Novafabricia posidoniae Licciano & Giangrande, 2006",EXACT,"Novafabricia posidoniae Licciano & Giangrande, 2006",0
2327457,"Paralaeospira malardi Caullery & Mesnil, 1897",EXACT,"Paralaeospira malardi Caullery & Mesnil, 1897",16
2328883,"Parasabella pallida Moore, 1923",EXACT,"Parasabella pallida Moore, 1923",58
5199488,"Pileolaria berkeleyana (Rioja, 1942)",EXACT,"Pileolaria berkeleyana (Rioja, 1942)",24
5199470,"Pileolaria militaris Claparède, 1870",EXACT,"Pileolaria militaris Claparède, 1870",79
2328063,"Protula tubularia (Montagu, 1803)",EXACT,"Protula tubularia (Montagu, 1803)",3587
2329268,"Pseudopotamilla reniformis (Bruguière, 1789)",EXACT,"Pseudopotamilla reniformis (Bruguière, 1789)",1670
2328603,"Sabella spallanzanii (Gmelin, 1791)",EXACT,"Sabella spallanzanii (Gmelin, 1791)",3565
5199282,"Sabellaria spinulosa (Leuckart, 1849)",EXACT,"Sabellaria spinulosa (Leuckart, 1849)",7665
5200390,"Sabellastarte sanctijosephi (Gravier, 1906)",EXACT,"Sabellastarte sanctijosephi (Gravier, 1906)",53
5200379,"Sabellastarte spectabilis (Grube, 1878)",EXACT,"Sabellastarte spectabilis (Grube, 1878)",224
2326672,"Salmacina dysteri (Huxley, 1855)",EXACT,"Salmacina dysteri (Huxley, 1855)",2929
2326669,"Salmacina tribranchiata (Moore, 1923)",EXACT,"Salmacina tribranchiata (Moore, 1923)",37
5199627,"Serpula hartmanae Reish, 1968",EXACT,"Serpula hartmanae Reish, 1968",33
5199509,"Serpula watsoni Willey, 1905",EXACT,"Serpula watsoni Willey, 1905",41
2328161,"Simplaria pseudomilitaris (Thiriot-Quievreux, 1965)",EXACT,"Simplaria pseudomilitaris (Thiriot-Quievreux, 1965)",44
5959034,"Spirobranchus kraussii (Baird, 1865)",EXACT,"Spirobranchus kraussii (Baird, 1865)",738
5959037,"Spirobranchus minutus (Rioja, 1941)",EXACT,"Spirobranchus minutus (Rioja, 1941)",80
5199674,"Spirobranchus tetraceros (Schmarda, 1861)",EXACT,"Spirobranchus tetraceros (Schmarda, 1861)",523
5199417,"Spirorbis marioni Caullery & Mesnil, 1897",EXACT,"Spirorbis marioni Caullery & Mesnil, 1897",121
2328512,"Terebrasabella heterouncinata Fitzhugh & Rouse, 1999",EXACT,"Terebrasabella heterouncinata Fitzhugh & Rouse, 1999",0
2320813,"Boccardia polybranchia (Haswell, 1885)",EXACT,"Boccardia polybranchia (Haswell, 1885)",96
2320810,"Boccardia proboscidea Hartman, 1940",EXACT,"Boccardia proboscidea Hartman, 1940",308
2320788,"Boccardia pseudonatrix Day, 1961",EXACT,"Boccardia pseudonatrix Day, 1961",12
2320817,"Boccardia semibranchiata Guérin, 1990",EXACT,"Boccardia semibranchiata Guérin, 1990",0
2320998,"Boccardiella hamata (Webster, 1879)",EXACT,"Boccardiella hamata (Webster, 1879)",75
2321001,"Boccardiella ligerica (Ferronnière, 1898)",EXACT,"Boccardiella ligerica (Ferronnière, 1898)",61
5197910,"Chaetopterus variopedatus (Renier, 1804)",EXACT,"Chaetopterus variopedatus (Renier, 1804)",4850
2321447,"Dipolydora armata (Langerhans, 1880)",EXACT,"Dipolydora armata (Langerhans, 1880)",136
6785175,"Dipolydora blakei (Maciolek, 1984)",EXACT,"Dipolydora blakei (Maciolek, 1984)",23
2321450,"Dipolydora flava (Claparède, 1870)",EXACT,"Dipolydora flava (Claparède, 1870)",1265
2321459,"Dipolydora giardi (Mesnil, 1893)",EXACT,"Dipolydora giardi (Mesnil, 1893)",73
2321463,"Dipolydora quadrilobata (Jacobi, 1883)",EXACT,"Dipolydora quadrilobata (Jacobi, 1883)",1847
2321466,"Dipolydora socialis (Schmarda, 1861)",EXACT,"Dipolydora socialis (Schmarda, 1861)",4917
2321098,"Dispio magna (Day, 1955)",EXACT,"Dispio magna (Day, 1955)",7
2320761,"Laonice norgensis Sikorski, 2003",EXACT,"Laonice norgensis Sikorski, 2003",261
2320594,"Magelona mirabilis (Johnston, 1865)",EXACT,"Magelona mirabilis (Johnston, 1865)",2890
2321390,"Malacoceros indicus (Fauvel, 1928)",EXACT,"Malacoceros indicus (Fauvel, 1928)",143
2321011,"Marenzelleria arctia (Chamberlin, 1920)",EXACT,"Marenzelleria arctia (Chamberlin, 1920)",40
2321010,"Marenzelleria neglecta Sikorski & Bick, 2004",EXACT,"Marenzelleria neglecta Sikorski & Bick, 2004",1655
2321012,"Marenzelleria viridis (Verrill, 1873)",EXACT,"Marenzelleria viridis (Verrill, 1873)",1540
2321009,"Marenzelleria wireni Augener, 1913",EXACT,"Marenzelleria wireni Augener, 1913",36
2321419,"Paraprionospio coora Wilson, 1990",EXACT,"Paraprionospio coora Wilson, 1990",77
5197689,"Polydora aggregata Blake, 1969",EXACT,"Polydora aggregata Blake, 1969",18
5197692,"Polydora ciliata (Johnston, 1838)",EXACT,"Polydora ciliata (Johnston, 1838)",2286
5197715,"Polydora colonia Moore, 1907",EXACT,"Polydora colonia Moore, 1907",18
5197747,"Polydora cornuta Bosc, 1802",EXACT,"Polydora cornuta Bosc, 1802",2282
5197780,"Polydora haswelli Blake & Kudenov, 1978",EXACT,"Polydora haswelli Blake & Kudenov, 1978",59
5197741,"Polydora hoplura Claparède, 1868",EXACT,"Polydora hoplura Claparède, 1868",112
5197697,"Polydora nuchalis Woodwick, 1953",EXACT,"Polydora nuchalis Woodwick, 1953",22
5197686,"Polydora spongicola Berkeley & Berkeley, 1950",EXACT,"Polydora spongicola Berkeley & Berkeley, 1950",10
5197736,"Polydora websteri Hartman, 1943",EXACT,"Polydora websteri Hartman, 1943",323
2320679,"Prionospio anuncata Fauchald, 1972",EXACT,"Prionospio anuncata Fauchald, 1972",2
2320641,"Prionospio depauperata Imajima, 1990",EXACT,"Prionospio depauperata Imajima, 1990",4
2320707,"Prionospio krusadensis Fauvel, 1929",EXACT,"Prionospio krusadensis Fauvel, 1929",30
7771341,"Prionospio malmgreni Claparède, 1869",EXACT,"Prionospio malmgreni Claparède, 1869",522
2320696,"Prionospio paucipinnulata Blake & Kudenov, 1978",EXACT,"Prionospio paucipinnulata Blake & Kudenov, 1978",44
2320659,"Prionospio pulchra Imajima, 1990",EXACT,"Prionospio pulchra Imajima, 1990",6
2320618,"Prionospio pygmaeus Hartman, 1961",EXACT,"Prionospio pygmaeus Hartman, 1961",610
2320664,"Prionospio saccifera Mackie & Hartley, 1990",EXACT,"Prionospio saccifera Mackie & Hartley, 1990",13
2321218,"Prionospio sexoculata Augener, 1918",EXACT,"Prionospio sexoculata Augener, 1918",35
2320968,"Pseudopolydora achaeta Radashevsky & Hsieh, 2000",EXACT,"Pseudopolydora achaeta Radashevsky & Hsieh, 2000",3
2320973,"Pseudopolydora antennata (Claparède, 1869)",EXACT,"Pseudopolydora antennata (Claparède, 1869)",1249
2320989,"Pseudopolydora corniculata Radashevsky & Hsieh, 2000",EXACT,"Pseudopolydora corniculata Radashevsky & Hsieh, 2000",3
2320969,"Pseudopolydora diopatra Hsieh, 1992",EXACT,"Pseudopolydora diopatra Hsieh, 1992",41
2320983,"Pseudopolydora kempi (Southern, 1921)",EXACT,"Pseudopolydora kempi (Southern, 1921)",471
2320993,"Pseudopolydora paucibranchiata (Okuda, 1937)",EXACT,"Pseudopolydora paucibranchiata (Okuda, 1937)",14504
2321131,"Scolelepis squamata (O.F.Muller, 1806)",EXACT,"Scolelepis squamata (O.F.Muller, 1806)",3649
7190107,"Spiophanes algidus Meissner, 2005",EXACT,"Spiophanes algidus Meissner, 2005",40
2321057,"Spiophanes bombyx (Claparède, 1870)",EXACT,"Spiophanes bombyx (Claparède, 1870)",36286
2321343,"Streblospio benedicti Webster, 1879",EXACT,"Streblospio benedicti Webster, 1879",2238
2321339,"Streblospio gynobranchiata Rice & Levin, 1998",EXACT,"Streblospio gynobranchiata Rice & Levin, 1998",46
2325845,"Alkmaria romijni Horst, 1919",EXACT,"Alkmaria romijni Horst, 1919",213
2325846,"Alkmaria rominji Korst, 1919",EXACT,"Alkmaria rominji Korst, 1919",0
2323931,"Aphelochaeta marioni (Saint-Joseph, 1894)",EXACT,"Aphelochaeta marioni (Saint-Joseph, 1894)",5453
2324001,"Chaetozone corona Berkeley & Berkeley, 1941",EXACT,"Chaetozone corona Berkeley & Berkeley, 1941",56
2324338,"Ctenodrilus serratus (Schmidt, 1857)",EXACT,"Ctenodrilus serratus (Schmidt, 1857)",97
7189658,"Daylithos parmatus (Grube, 1877)",EXACT,"Daylithos parmatus (Grube, 1877)",75
2325545,"Diplocirrus stopbowitzi Darbyshire & Mackie, 2009",EXACT,"Diplocirrus stopbowitzi Darbyshire & Mackie, 2009",26
2324127,"Dodecaceria capensis Day, 1961",EXACT,"Dodecaceria capensis Day, 1961",7
2324123,"Dodecaceria fewkesi Berkeley & Berkeley, 1954",EXACT,"Dodecaceria fewkesi Berkeley & Berkeley, 1954",133
5199161,"Hypania invalida (Grube, 1860)",EXACT,"Hypania invalida (Grube, 1860)",1625
2325880,"Hypaniola kowalewskii (Grimm, 1927)",EXACT,"Hypaniola kowalewskii (Grimm, 1927)",2
2325694,"Isolda pulchella Müller, 1858",EXACT,"Isolda pulchella Müller, 1858",1057
9088686,"Kirkegaardia dorsobranchialis (Kirkegaard, 1959)",EXACT,"Kirkegaardia dorsobranchialis (Kirkegaard, 1959)",1615
2325250,"Loimia medusa (Savigny, 1822)",EXACT,"Loimia medusa (Savigny, 1822)",681
5199192,"Melinna palmata Grube, 1870",EXACT,"Melinna palmata Grube, 1870",6707
5199074,"Pherusa saldanha Day, 1961",EXACT,"Pherusa saldanha Day, 1961",7
2324609,"Pista unibranchia Day, 1963",EXACT,"Pista unibranchia Day, 1963",77
2324677,"Polycirrus twisti Potts, 1928",EXACT,"Polycirrus twisti Potts, 1928",2
2324104,"Protocirrineris chrysoderma (Claparède, 1868)",EXACT,"Protocirrineris chrysoderma (Claparède, 1868)",121
9465468,"Semiodera cinari Salazar-Vallejo, 2012",EXACT,"Semiodera cinari Salazar-Vallejo, 2012",0
9795553,"Sternaspis scutata (Ranzani, 1817)",EXACT,"Sternaspis scutata (Ranzani, 1817)",1398
8423010,"Streblosoma comatus (Grube, 1859)",EXACT,"Streblosoma comatus (Grube, 1859)",17
9364858,"Streblosoma pseudocomatus Lezzi & Giangrande, 2019",EXACT,"Streblosoma pseudocomatus Lezzi & Giangrande, 2019",0
6785145,"Stylarioides grubei Salazar-Vallejo, 2011",EXACT,"Stylarioides grubei Salazar-Vallejo, 2011",2
2325174,"Terebella ehrenbergi Gravier, 1906",EXACT,"Terebella ehrenbergi Gravier, 1906",58
2325189,"Terebella lapidaria Linnaeus, 1767",EXACT,"Terebella lapidaria Linnaeus, 1767",147
2324159,"Tharyx killariensis (Southern, 1914)",EXACT,"Tharyx killariensis (Southern, 1914)",12297
2324085,"Timarete anchylochaeta (Schmarda, 1861)",EXACT,"Timarete anchylochaeta (Schmarda, 1861)",33
8070994,"Timarete caribous (Grube, 1859)",EXACT,"Timarete caribous (Grube, 1859)",61
2324091,"Timarete dasylophius (Marenzeller, 1879)",EXACT,"Timarete dasylophius (Marenzeller, 1879)",1
7737338,"Timarete punctata (Grube, 1859)",EXACT,"Timarete punctata (Grube, 1859)",339
4289012,"Aeolosoma headleyi Beddard, 1888",EXACT,"Aeolosoma headleyi Beddard, 1888",46
2318141,"Barantolla lepte Hutchings, 1974",EXACT,"Barantolla lepte Hutchings, 1974",792
2318015,"Capitella capitata (Fabricius, 1780)",EXACT,"Capitella capitata (Fabricius, 1780)",12738
2318009,"Capitella giardi (Mesnil, 1897)",EXACT,"Capitella giardi (Mesnil, 1897)",109
7190044,"Capitella jonesi (Hartman, 1959)",EXACT,"Capitella jonesi (Hartman, 1959)",206
2318168,"Capitellethus dispar (Ehlers, 1907)",EXACT,"Capitellethus dispar (Ehlers, 1907)",342
5197206,"Clymenella torquata (Leidy, 1855)",EXACT,"Clymenella torquata (Leidy, 1855)",1176
2318655,"Cossura coasta Kitamori, 1960",EXACT,"Cossura coasta Kitamori, 1960",33
2317969,"Dasybranchus carneus Grube, 1870",EXACT,"Dasybranchus carneus Grube, 1870",3
5197090,"Heteromastus filiformis (Claparède, 1864)",EXACT,"Heteromastus filiformis (Claparède, 1864)",24780
2318296,"Hyboscolex longiseta Schmarda, 1861",EXACT,"Hyboscolex longiseta Schmarda, 1861",99
2317981,"Leiocapitellides analis Hartmann-Schröder, 1960",EXACT,"Leiocapitellides analis Hartmann-Schröder, 1960",2
2318138,"Leiochrides australis Augener, 1914",EXACT,"Leiochrides australis Augener, 1914",12
2318049,"Mediomastus californiensis Hartman, 1944",EXACT,"Mediomastus californiensis Hartman, 1944",1788
2318054,"Mediomastus capensis Day, 1961",EXACT,"Mediomastus capensis Day, 1961",143
2319527,"Metasychis gotoi (Izuka, 1902)",EXACT,"Metasychis gotoi (Izuka, 1902)",264
2320028,"Naineris setosa (Verrill, 1900)",EXACT,"Naineris setosa (Verrill, 1900)",170
2318164,"Neopseudocapitella brasiliensis Rullier & Amoureux, 1979",EXACT,"Neopseudocapitella brasiliensis Rullier & Amoureux, 1979",7
2318080,"Notomastus aberans Day, 1957",EXACT,"Notomastus aberans Day, 1957",67
7930958,"Notomastus mossambicus (Thomassin, 1970)",EXACT,"Notomastus mossambicus (Thomassin, 1970)",8
2319440,"Petaloproctus terricolus Quatrefages, 1866",EXACT,"Petaloproctus terricolus Quatrefages, 1866",96
8301794,"Rhodine loveni Malmgren, 1865",EXACT,"Rhodine loveni Malmgren, 1865",3830
2318671,"Spinther japonicus Imajima & Hartman, 1964",EXACT,"Spinther japonicus Imajima & Hartman, 1964",10
2320407,"Travisia forbesii Johnston, 1840",EXACT,"Travisia forbesii Johnston, 1840",2031
2124955,"Aphelolpium cayanum Muchmore, 1979",EXACT,"Aphelolpium cayanum Muchmore, 1979",0
2124959,"Aphelolpium longidigitatum (Ellingsen, 1910)",EXACT,"Aphelolpium longidigitatum (Ellingsen, 1910)",1
2124726,"Geogarypus minor (L.Koch, 1873)",EXACT,"Geogarypus minor (L.Koch, 1873)",30
2123757,"Lechytia chthoniiformis (Balzan, 1887)",EXACT,"Lechytia chthoniiformis (Balzan, 1887)",3
2126347,"Paratemnoides nidificator (Balzan, 1888)",EXACT,"Paratemnoides nidificator (Balzan, 1888)",23
2126574,"Withius hispanus (L.Koch, 1873)",EXACT,"Withius hispanus (L.Koch, 1873)",12
2126575,"Withius piger (Simon, 1878)",EXACT,"Withius piger (Simon, 1878)",80
8260577,"Halacarellus hyrcanus (Viets, 1928)",EXACT,"Halacarellus hyrcanus (Viets, 1928)",14
5180091,"Artemia franciscana Kellogg, 1906",EXACT,"Artemia franciscana Kellogg, 1906",518
2235237,"Artemia salina (Linnaeus, 1758)",EXACT,"Artemia salina (Linnaeus, 1758)",498
5180055,"Alona rustica Scott, 1895",EXACT,"Alona rustica Scott, 1895",733
2234705,"Bosmina coregoni Baird, 1857",EXACT,"Bosmina coregoni Baird, 1857",16310
8327429,"Bythotrephes brevimanus Lilljeborg, 1901",EXACT,"Bythotrephes brevimanus Lilljeborg, 1901",36
4418515,"Bythotrephes cederstroemi Schödler, 1863",EXACT,"Bythotrephes cederstroemi Schödler, 1863",49
2234644,"Bythotrephes longimanus Leydig, 1860",EXACT,"Bythotrephes longimanus Leydig, 1860",2486
4418560,"Camptocercus uncinatus Smirnov, 1971",EXACT,"Camptocercus uncinatus Smirnov, 1971",45
2234642,"Cercopagis pengoi (Ostroumov, 1891)",EXACT,"Cercopagis pengoi (Ostroumov, 1891)",140
2234867,"Ceriodaphnia rotunda (Straus, 1820)",EXACT,"Ceriodaphnia rotunda (Straus, 1820)",33
6454093,"Cornigerius bicornis (Zernov, 1901)",EXACT,"Cornigerius bicornis (Zernov, 1901)",0
7511736,"Cornigerius lacustris (Spandl, 1923)",EXACT,"Cornigerius lacustris (Spandl, 1923)",0
4309237,"Cornigerius maeoticus (Pengo, 1879)",EXACT,"Cornigerius maeoticus (Pengo, 1879)",2
2234836,"Daphnia ambigua Scourfield, 1947",EXACT,"Daphnia ambigua Scourfield, 1947",855
4418629,"Daphnia atkinsoni Baird, 1859",EXACT,"Daphnia atkinsoni Baird, 1859",319
4309227,"Daphnia cristata Sars, 1862",EXACT,"Daphnia cristata Sars, 1862",1073
2234834,"Daphnia cucullata Sars, 1862",EXACT,"Daphnia cucullata Sars, 1862",1390
2234812,"Daphnia galeata Sars, 1864",EXACT,"Daphnia galeata Sars, 1864",6203
2234848,"Daphnia longiremis Sars, 1862",EXACT,"Daphnia longiremis Sars, 1862",229
2234817,"Daphnia lumholtzi Sars, 1885",EXACT,"Daphnia lumholtzi Sars, 1885",824
2234831,"Daphnia parvula Fordyce, 1901",EXACT,"Daphnia parvula Fordyce, 1901",455
5180009,"Diaphanosoma brevireme Sars, 1901",EXACT,"Diaphanosoma brevireme Sars, 1901",217
2234732,"Diaphanosoma chankensis Ueno, 1939",EXACT,"Diaphanosoma chankensis Ueno, 1939",2
5180005,"Diaphanosoma fluviatile Hansen, 1899",EXACT,"Diaphanosoma fluviatile Hansen, 1899",156
7537005,"Diaphanosoma orghidani Negrea, 1982",EXACT,"Diaphanosoma orghidani Negrea, 1982",3
2235022,"Disparalona hamata (Birge, 1879)",EXACT,"Disparalona hamata (Birge, 1879)",70
2235020,"Disparalona leei (Chien Shing-ming, 1970)",EXACT,"Disparalona leei (Chien Shing-ming, 1970)",16
2234587,"Drepanothrix dentata (Eurén, 1861)",EXACT,"Drepanothrix dentata (Eurén, 1861)",334
2234983,"Dunhevedia crassa King, 1853",EXACT,"Dunhevedia crassa King, 1853",102
4418659,"Eocyzicus orientalis Daday, 1913",EXACT,"Eocyzicus orientalis Daday, 1913",2
2234710,"Eubosmina maritima (Müller, 1867)",EXACT,"Eubosmina maritima (Müller, 1867)",113
5716488,"Evadne anonyx Sars, 1897",EXACT,"Evadne anonyx Sars, 1897",5
4418506,"Latonopsis australis Sars, 1888",EXACT,"Latonopsis australis Sars, 1888",130
5179972,"Leptodora kindti (Focke, 1844)",EXACT,"Leptodora kindti (Focke, 1844)",1131
2234801,"Limnadia lenticularis (Linnaeus, 1761)",EXACT,"Limnadia lenticularis (Linnaeus, 1761)",189
4418507,"Limnosida frontosa Sars, 1862",EXACT,"Limnosida frontosa Sars, 1862",98
2234770,"Moina affinis Birge, 1893",EXACT,"Moina affinis Birge, 1893",70
2234757,"Moina macrocopa (Straus, 1820)",EXACT,"Moina macrocopa (Straus, 1820)",388
2234780,"Moina weismanni Ishikawa, 1896",EXACT,"Moina weismanni Ishikawa, 1896",13
2234729,"Penilia avirostris Dana, 1849",EXACT,"Penilia avirostris Dana, 1849",4444
8002735,"Phreatalona protzi (Hartwig, 1900)",EXACT,"Phreatalona protzi (Hartwig, 1900)",12
2235037,"Picripleuroxus denticulatus (Birge, 1879)",EXACT,"Picripleuroxus denticulatus (Birge, 1879)",385
2234647,"Pleopis polyphemoides (Leuckart, 1859)",EXACT,"Pleopis polyphemoides (Leuckart, 1859)",2131
6454095,"Pleopis schmackeri (Poppe, 1889)",EXACT,"Pleopis schmackeri (Poppe, 1889)",165
2234655,"Podon intermedius Lilljeborg, 1853",EXACT,"Podon intermedius Lilljeborg, 1853",935
4309235,"Podonevadne trigona (Sars, 1897)",EXACT,"Podonevadne trigona (Sars, 1897)",4
7569571,"Simocephalus heilongjiangensis Shi Xinlu & Shi Xinbai, 1994",EXACT,"Simocephalus heilongjiangensis Shi Xinlu & Shi Xinbai, 1994",11
4418596,"Wlassicsia pannonica Daday, 1904",EXACT,"Wlassicsia pannonica Daday, 1904",0
2235058,"Triops cancriformis (Bosc, 1801)",EXACT,"Triops cancriformis (Bosc, 1801)",766
9489150,"Triops granarius (Lucas, 1864)",EXACT,"Triops granarius (Lucas, 1864)",503
2235060,"Triops longicaudatus (LeConte, 1846)",EXACT,"Triops longicaudatus (LeConte, 1846)",772
2233199,"Arenophilus peregrinus Jones, 1989",EXACT,"Arenophilus peregrinus Jones, 1989",0
8188462,"Clinopodes linearis C.L.Koch, 1835",EXACT,"Clinopodes linearis C.L.Koch, 1835",29
2233761,"Geophilus insculptus Attems, 1895",EXACT,"Geophilus insculptus Attems, 1895",1029
2233051,"Henia vesuviana Newport, 1845",EXACT,"Henia vesuviana Newport, 1845",983
2234100,"Mecistocephalus guildingii Newport, 1843",EXACT,"Mecistocephalus guildingii Newport, 1843",25
2234044,"Mecistocephalus maxillaris Gervais, 1837",EXACT,"Mecistocephalus maxillaris Gervais, 1837",8
2234035,"Mecistocephalus punctifrons Newport, 1843",EXACT,"Mecistocephalus punctifrons Newport, 1843",17
